anomaly_id,entity_type,entity_id,anomaly_type,anomaly_score,severity,reason,supporting_metrics,detection_method,threshold_value,observed_value,percentile,robust_zscore,baseline_reference,generated_at
ANOM_001602,WORK,277669,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,461,900.00; Description Length: 255 chars).","{""recommended_amount"": 2461900.0, ""description_length"": 255, ""raw_anomaly_score"": 0.6916}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,461,900.00, Len=255)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001603,WORK,277670,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,360,000.00; Description Length: 341 chars).","{""recommended_amount"": 1360000.0, ""description_length"": 341, ""raw_anomaly_score"": 0.7333}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,360,000.00, Len=341)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001604,WORK,277671,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,600,000.00; Description Length: 278 chars).","{""recommended_amount"": 1600000.0, ""description_length"": 278, ""raw_anomaly_score"": 0.6969}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,600,000.00, Len=278)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001605,WORK,277674,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,200,000.00; Description Length: 281 chars).","{""recommended_amount"": 1200000.0, ""description_length"": 281, ""raw_anomaly_score"": 0.6907}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,200,000.00, Len=281)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001606,WORK,278120,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹15,000.00; Description Length: 116 chars).","{""recommended_amount"": 15000.0, ""description_length"": 116, ""raw_anomaly_score"": 0.6416}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹15,000.00, Len=116)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001607,WORK,278382,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,750,000.00; Description Length: 347 chars).","{""recommended_amount"": 1750000.0, ""description_length"": 347, ""raw_anomaly_score"": 0.7438}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,750,000.00, Len=347)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001608,WORK,278383,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,441,000.00; Description Length: 343 chars).","{""recommended_amount"": 1441000.0, ""description_length"": 343, ""raw_anomaly_score"": 0.7368}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,441,000.00, Len=343)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001609,WORK,278384,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,595,000.00; Description Length: 314 chars).","{""recommended_amount"": 1595000.0, ""description_length"": 314, ""raw_anomaly_score"": 0.7195}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,595,000.00, Len=314)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001610,WORK,279669,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹924,000.00; Description Length: 255 chars).","{""recommended_amount"": 924000.0, ""description_length"": 255, ""raw_anomaly_score"": 0.6484}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹924,000.00, Len=255)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001611,WORK,283179,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹3,282,000.00; Description Length: 241 chars).","{""recommended_amount"": 3282000.0, ""description_length"": 241, ""raw_anomaly_score"": 0.6831}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹3,282,000.00, Len=241)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001612,WORK,283182,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹920,000.00; Description Length: 336 chars).","{""recommended_amount"": 920000.0, ""description_length"": 336, ""raw_anomaly_score"": 0.7107}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹920,000.00, Len=336)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001613,WORK,284983,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,021,000.00; Description Length: 254 chars).","{""recommended_amount"": 1021000.0, ""description_length"": 254, ""raw_anomaly_score"": 0.6493}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,021,000.00, Len=254)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001614,WORK,285442,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹361,000.00; Description Length: 372 chars).","{""recommended_amount"": 361000.0, ""description_length"": 372, ""raw_anomaly_score"": 0.7292}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹361,000.00, Len=372)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001615,WORK,286953,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹3,491,000.00; Description Length: 211 chars).","{""recommended_amount"": 3491000.0, ""description_length"": 211, ""raw_anomaly_score"": 0.665}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹3,491,000.00, Len=211)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001616,WORK,288181,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,611,000.00; Description Length: 211 chars).","{""recommended_amount"": 2611000.0, ""description_length"": 211, ""raw_anomaly_score"": 0.6484}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,611,000.00, Len=211)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001617,WORK,288189,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,510,000.00; Description Length: 240 chars).","{""recommended_amount"": 1510000.0, ""description_length"": 240, ""raw_anomaly_score"": 0.6605}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,510,000.00, Len=240)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001618,WORK,293349,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,000,000.00; Description Length: 337 chars).","{""recommended_amount"": 1000000.0, ""description_length"": 337, ""raw_anomaly_score"": 0.7051}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,000,000.00, Len=337)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001619,WORK,293470,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹358,000.00; Description Length: 317 chars).","{""recommended_amount"": 358000.0, ""description_length"": 317, ""raw_anomaly_score"": 0.7001}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹358,000.00, Len=317)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001620,WORK,293471,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,200,000.00; Description Length: 238 chars).","{""recommended_amount"": 1200000.0, ""description_length"": 238, ""raw_anomaly_score"": 0.6471}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,200,000.00, Len=238)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001621,WORK,294665,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,000,000.00; Description Length: 262 chars).","{""recommended_amount"": 2000000.0, ""description_length"": 262, ""raw_anomaly_score"": 0.6921}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,000,000.00, Len=262)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001622,WORK,294667,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹20,000.00; Description Length: 148 chars).","{""recommended_amount"": 20000.0, ""description_length"": 148, ""raw_anomaly_score"": 0.645}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹20,000.00, Len=148)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001623,WORK,294740,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹20,000.00; Description Length: 148 chars).","{""recommended_amount"": 20000.0, ""description_length"": 148, ""raw_anomaly_score"": 0.645}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹20,000.00, Len=148)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001624,WORK,300073,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹466.00; Description Length: 96 chars).,"{""recommended_amount"": 466.0, ""description_length"": 96, ""raw_anomaly_score"": 0.6486}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹466.00, Len=96)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001625,WORK,300671,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,308,700.00; Description Length: 335 chars).","{""recommended_amount"": 1308700.0, ""description_length"": 335, ""raw_anomaly_score"": 0.7228}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,308,700.00, Len=335)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001626,WORK,300672,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,194,900.00; Description Length: 258 chars).","{""recommended_amount"": 1194900.0, ""description_length"": 258, ""raw_anomaly_score"": 0.6706}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,194,900.00, Len=258)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001629,WORK,300786,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,000,000.00; Description Length: 225 chars).","{""recommended_amount"": 2000000.0, ""description_length"": 225, ""raw_anomaly_score"": 0.6582}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,000,000.00, Len=225)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001630,WORK,300798,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹40,000.00; Description Length: 181 chars).","{""recommended_amount"": 40000.0, ""description_length"": 181, ""raw_anomaly_score"": 0.6469}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹40,000.00, Len=181)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001631,WORK,200591,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹13,664.00; Description Length: 153 chars).","{""recommended_amount"": 13664.0, ""description_length"": 153, ""raw_anomaly_score"": 0.6739}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹13,664.00, Len=153)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001632,WORK,209046,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹11,988.00; Description Length: 149 chars).","{""recommended_amount"": 11988.0, ""description_length"": 149, ""raw_anomaly_score"": 0.6768}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹11,988.00, Len=149)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001633,WORK,262966,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹150,000.00; Description Length: 255 chars).","{""recommended_amount"": 150000.0, ""description_length"": 255, ""raw_anomaly_score"": 0.6643}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹150,000.00, Len=255)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001634,WORK,299359,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,572.00; Description Length: 149 chars).","{""recommended_amount"": 16572.0, ""description_length"": 149, ""raw_anomaly_score"": 0.6685}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,572.00, Len=149)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001635,WORK,135003,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹586,716.00; Description Length: 275 chars).","{""recommended_amount"": 586716.0, ""description_length"": 275, ""raw_anomaly_score"": 0.6505}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹586,716.00, Len=275)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001636,WORK,135004,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹586,716.00; Description Length: 265 chars).","{""recommended_amount"": 586716.0, ""description_length"": 265, ""raw_anomaly_score"": 0.6422}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹586,716.00, Len=265)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001637,WORK,135177,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹586,716.00; Description Length: 278 chars).","{""recommended_amount"": 586716.0, ""description_length"": 278, ""raw_anomaly_score"": 0.6523}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹586,716.00, Len=278)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001638,WORK,135180,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹586,716.00; Description Length: 265 chars).","{""recommended_amount"": 586716.0, ""description_length"": 265, ""raw_anomaly_score"": 0.6422}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹586,716.00, Len=265)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001639,WORK,135182,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹586,716.00; Description Length: 281 chars).","{""recommended_amount"": 586716.0, ""description_length"": 281, ""raw_anomaly_score"": 0.6549}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹586,716.00, Len=281)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001640,WORK,135183,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹586,716.00; Description Length: 281 chars).","{""recommended_amount"": 586716.0, ""description_length"": 281, ""raw_anomaly_score"": 0.6549}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹586,716.00, Len=281)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
