internal_mp_id,mp_name_normalized,constituency_normalized,state_normalized,house,allocated_amount,total_expenditure,unspent_amount,utilization_pct,utilization_percentile,utilization_robust_zscore,recommended_works_count,completed_works_count,pending_works_count,completion_rate_pct,completion_rate_percentile,completion_rate_robust_zscore,transaction_count,successful_payments_count,pending_payments_count,successful_payment_rate_pct,pending_payment_rate_pct,pending_payment_rate_robust_zscore,average_transaction_amount,distinct_vendor_count,vendor_hhi,vendor_hhi_percentile,vendor_hhi_robust_zscore,top_vendor_share_pct,feature_generated_at
INTERNAL_MP_016,BHUPATHIRAJU SRINIVASA VARMA,NARASAPURAM,ANDHRA PRADESH,Lok Sabha,147000000.0,0.0,147000000.0,0.0,0.011970534069981584,-1.442543795620438,1,0,1,0.0,0.03959484346224678,-1.1268516656191072,0,0,0,100.0,0.0,-0.6745,0.0,0,0.0,0.011970534069981584,-0.9806234610680797,0.0,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_017,LAVU SRI KRISHNA DEVARAYALU,NARASARAOPET,ANDHRA PRADESH,Lok Sabha,174009663.11,2402685.0,171606978.11,1.38,0.03130755064456722,-1.3807780358327806,130,1,129,0.76,0.0847145488029466,-1.0946316781898173,4,4,0,100.0,0.0,-0.6745,600671.25,4,4863.9,0.9005524861878453,3.4774558295964115,66.59,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_018,PRABHAKAR REDDY VEMIREDDY,NELLORE,ANDHRA PRADESH,Lok Sabha,147000000.0,73610054.0,73389946.0,50.07,0.7955801104972375,0.7984790975447913,34,123,-89,78.34,0.9742173112338858,2.1943507228158388,136,135,1,99.26470588235294,0.7352941176470588,-0.3901519607843137,541250.3970588235,77,186.09,0.07918968692449356,-0.8100599266204647,4.07,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_019,MAGUNTA SREENIVASULU REDDY,ONGOLE,ANDHRA PRADESH,Lok Sabha,147000000.0,9854157.0,137145843.0,6.7,0.09668508287292818,-1.1426665560716656,18,1,17,5.26,0.15193370165745856,-0.9038554368321808,9,8,1,88.88888888888889,11.11111111111111,3.6223148148148145,1094906.3333333333,7,1885.78,0.6942909760589319,0.7478160144041308,26.68,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_020,DAGGUBATI PURANDESHWARI,RAJAHMUNDRY,ANDHRA PRADESH,Lok Sabha,147000000.0,14394558.0,132605442.0,9.79,0.141804788213628,-1.0043649635036498,26,3,23,10.34,0.22283609576427257,-0.6884902576995597,13,12,1,92.3076923076923,7.6923076923076925,2.3002179487179486,1107273.6923076923,6,2946.64,0.7845303867403315,1.720162895773882,48.89,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_021,MIDHUN REDDY,RAJAMPET,ANDHRA PRADESH,Lok Sabha,178951477.11,55016006.0,123935471.11,30.74,0.48250460405156537,-0.06668911745189113,317,177,140,35.83,0.6390423572744015,0.39215116279069756,228,206,22,90.35087719298247,9.649122807017543,3.056944444444444,241298.27192982455,87,201.88,0.0847145488029466,-0.7955873692077727,6.4,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_022,KINJARAPU RAM MOHAN NAIDU,SRIKAKULAM,ANDHRA PRADESH,Lok Sabha,171200630.11,53576961.0,117623669.11,31.29,0.4880294659300184,-0.042072329130723195,155,60,95,27.91,0.5340699815837937,0.056384978001257136,102,100,2,98.0392156862745,1.9607843137254901,0.0837614379084967,525264.3235294118,31,929.67,0.44751381215469616,-0.12852070933550766,22.98,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_023,MADDILA GURUMOORTHY,TIRUPATI,ANDHRA PRADESH,Lok Sabha,180399007.0,64414143.0,115984864.0,35.71,0.565377532228361,0.15575713337757155,181,110,71,37.8,0.6629834254143646,0.4756687617850407,167,149,18,89.22155688622755,10.778443113772456,3.4936676646706593,385713.43113772455,64,411.97,0.22283609576427257,-0.6030262807446664,13.8,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_024,SIVANATH KESINENI,VIJAYAWADA,ANDHRA PRADESH,Lok Sabha,147000000.0,6329561.0,140670439.0,4.31,0.06629834254143646,-1.249637690776377,28,1,27,3.45,0.1279926335174954,-0.9805898805782524,3,3,0,100.0,0.0,-0.6745,2109853.6666666665,3,3862.38,0.85451197053407,2.559497900529963,51.98,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_025,SRIBHARAT MATHUKUMLI,VISAKHAPATNAM,ANDHRA PRADESH,Lok Sabha,164841922.0,10903207.0,153938715.0,6.61,0.09392265193370165,-1.1466947577969475,40,0,40,0.0,0.03959484346224678,-1.1268516656191072,15,15,0,100.0,0.0,-0.6745,726880.4666666667,8,1810.32,0.6777163904235728,0.6786520383204238,29.33,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_026,APPALANAIDU KALISETTI,VIZIANAGARAM,ANDHRA PRADESH,Lok Sabha,147000000.0,22325622.0,124674378.0,15.19,0.21178637200736647,-0.7626728599867287,67,36,31,34.95,0.6243093922651933,0.3548438089252044,56,54,2,96.42857142857143,3.571428571428571,0.7066190476190475,398671.8214285714,24,702.23,0.35359116022099446,-0.33698419622231285,12.44,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_027,SHRI TAPIR GAO,ARUNACHAL EAST,ARUNACHAL PRADESH,Lok Sabha,147000000.0,98534470.0,48465530.0,67.03,0.9686924493554327,1.557571333775714,58,106,-48,64.63,0.9226519337016574,1.613119107479572,199,195,4,97.98994974874373,2.0100502512562812,0.10281323283082071,495148.0904522613,112,297.9,0.14548802946593,-0.7075788218507949,10.85,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_028,KIREN RIJIJU,ARUNACHAL WEST,ARUNACHAL PRADESH,Lok Sabha,147000000.0,87533016.0,59466984.0,59.55,0.8987108655616943,1.2227830126078305,17,114,-97,87.02,0.9871086556169429,2.562336895034569,162,155,7,95.67901234567901,4.320987654320987,0.99648353909465,540327.2592592592,91,234.16,0.11049723756906077,-0.7660006590569371,6.06,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_029,PHANI BHUSAN CHOUDHURY,BARPETA,ASSAM,Lok Sabha,147000000.0,41759331.0,105240669.0,28.41,0.45119705340699817,-0.17097478433974772,84,3,81,3.45,0.1279926335174954,-0.9805898805782524,102,96,6,94.11764705882352,5.88235294117647,1.6002843137254898,409405.20588235295,61,257.32,0.1270718232044199,-0.744773019431988,5.75,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_030,DILIP SAIKIA,DARRANG-UDALGURI,ASSAM,Lok Sabha,147000000.0,25726095.0,121273905.0,17.5,0.2578268876611418,-0.6592823490378236,225,5,220,2.17,0.11141804788213629,-1.0348551225644245,148,146,2,98.64864864864865,1.3513513513513513,-0.15191441441441444,173824.9662162162,37,588.13,0.2983425414364641,-0.44156423427096075,15.44,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_031,RAKIBUL HUSSAIN,DHUBRI,ASSAM,Lok Sabha,147000000.0,46453373.0,100546627.0,31.6,0.4953959484346225,-0.028197412076973922,152,25,127,14.12,0.27900552486187846,-0.528238214959145,138,132,6,95.65217391304348,4.3478260869565215,1.0068623188405796,336618.64492753625,84,229.56,0.10313075506445672,-0.7702168569099064,9.69,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_032,SHRI SARBANANDA SONOWAL (18LS),DIBRUGARH,ASSAM,Lok Sabha,147000000.0,23630250.0,123369750.0,16.08,0.23572744014732966,-0.7228384207033843,84,3,81,3.45,0.1279926335174954,-0.9805898805782524,62,54,8,87.09677419354838,12.903225806451612,4.3153494623655915,381133.06451612903,25,612.15,0.3241252302025783,-0.4195483489604566,12.07,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_033,AMARSING TISSO,DIPHU,ASSAM,Lok Sabha,147000000.0,70190709.0,76809291.0,47.75,0.7587476979742173,0.6946410086264103,53,41,12,43.62,0.7403314917127072,0.7224060339409175,192,172,20,89.58333333333334,10.416666666666668,3.3537638888888894,365576.609375,52,1008.4,0.47513812154696133,-0.05635956651718994,24.79,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_034,BIJULI KALITA MEDHI,GUWAHATI,ASSAM,Lok Sabha,147000000.0,71052648.0,75947352.0,48.34,0.7697974217311234,0.7210481088254815,145,5,140,3.33,0.12154696132596685,-0.985677247014456,165,165,0,100.0,0.0,-0.6745,430622.10909090907,96,189.15,0.08103130755064457,-0.8072552384834897,3.94,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_035,GAURAV GOGOI,JORHAT,ASSAM,Lok Sabha,147000000.0,39747670.0,107252330.0,27.04,0.4171270718232044,-0.2322929661579296,429,33,396,7.14,0.1721915285451197,-0.8241533626649903,447,442,5,98.88143176733782,1.1185682326621924,-0.24193475018642802,88920.96196868009,90,205.24,0.08839779005524862,-0.7925077116456041,4.68,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_036,KRIPANATH MALLAH,KARIMGANJ,ASSAM,Lok Sabha,147000000.0,66488500.0,80511500.0,45.23,0.7219152854511971,0.5818513603185137,74,0,74,0.0,0.03959484346224678,-1.1268516656191072,116,116,0,100.0,0.0,-0.6745,573176.724137931,13,2213.5,0.7311233885819521,1.0481926144856635,30.32,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_037,KAMAKHYA PRASAD TASA,KAZIRANGA,ASSAM,Lok Sabha,147000000.0,11985122.0,135014878.0,8.15,0.11233885819521179,-1.0777677504976777,88,0,88,0.0,0.03959484346224678,-1.1268516656191072,34,31,3,91.17647058823529,8.823529411764707,2.7376764705882355,352503.5882352941,19,940.07,0.4548802946593002,-0.1189884359287947,22.8,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_038,JOYANTA BASUMATARY,KOKRAJHAR,ASSAM,Lok Sabha,147000000.0,62530971.0,84469029.0,42.54,0.6924493554327809,0.46145288652952904,102,20,82,16.39,0.3314917127071823,-0.43200219987429267,79,79,0,100.0,0.0,-0.6745,791531.2784810127,37,355.75,0.1860036832412523,-0.6545555510259546,7.32,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_039,PRADAN BARUAH,LAKHIMPUR,ASSAM,Lok Sabha,147000000.0,56052727.0,90947273.0,38.13,0.6169429097605893,0.2640710019907103,115,33,82,22.3,0.43646408839779005,-0.1814494028912632,174,173,1,99.42528735632183,0.5747126436781609,-0.4522509578544061,322142.1091954023,41,599.77,0.31307550644567217,-0.43089542057344754,17.65,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_040,PRADYUT BORDOLOI,NOWGONG,ASSAM,Lok Sabha,98000000.0,67125657.0,30874343.0,68.5,0.9723756906077348,1.6233652952886535,202,13,189,6.05,0.15837937384898712,-0.87036360779384,471,459,12,97.45222929936305,2.547770700636943,0.31075690021231434,142517.31847133758,61,567.0,0.29097605893186,-0.46093124745209946,12.52,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_041,PARIMAL SUKLABAIDYA,SILCHAR,ASSAM,Lok Sabha,148300157.11,5386762.0,142913395.11,3.63,0.053406998158379376,-1.28007299270073,153,0,153,0.0,0.03959484346224678,-1.1268516656191072,10,10,0,100.0,0.0,-0.6745,538676.2,10,1173.65,0.5267034990791897,0.09510275852697377,17.85,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_042,RANJIT DUTTA,SONITPUR,ASSAM,Lok Sabha,147000000.0,65900399.0,81099601.0,44.83,0.716390423572744,0.5639482415394826,127,22,105,14.77,0.2918968692449355,-0.5006816467630419,322,321,1,99.68944099378882,0.3105590062111801,-0.5544026915113872,204659.62422360247,64,742.73,0.3738489871086556,-0.2998633238211714,22.6,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_043,PRADEEP KUMAR SINGH,ARARIA,BIHAR,Lok Sabha,147000000.0,118278146.0,28721854.0,80.46,0.988950276243094,2.1586685467816857,47,39,8,45.35,0.7495395948434622,0.7957489000628535,68,68,0,100.0,0.0,-0.6745,1739384.5,4,6679.61,0.9502762430939227,5.141671612990894,79.52,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_044,SUDAMA PRASAD,ARRAH,BIHAR,Lok Sabha,147000000.0,57716958.0,89283042.0,39.26,0.6316758747697975,0.3146473125414732,153,66,87,30.14,0.5616942909760589,0.15092520427404155,86,83,3,96.51162790697676,3.488372093023256,0.6745,671127.4186046511,7,2997.5,0.7882136279926335,1.7667793789917103,47.65,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_045,ABHAY KUMAR SINHA,AURANGABAD,BIHAR,Lok Sabha,147000000.0,72972894.0,74027106.0,49.64,0.7937384898710865,0.7792332448573328,147,124,23,45.76,0.7550644567219152,0.8131307353865491,158,156,2,98.73417721518987,1.2658227848101267,-0.18498945147679322,461853.7594936709,11,1969.42,0.7053406998158379,0.8244774901481178,27.36,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_046,GIRIDHARI YADAV,BANKA,BIHAR,Lok Sabha,147000000.0,114805889.0,32194111.0,78.1,0.9871086556169429,2.0530401459854017,35,85,-50,70.83,0.9539594843462247,1.8759663733500938,96,96,0,100.0,0.0,-0.6745,1195894.6770833333,9,3058.3,0.7974217311233885,1.8225065158309552,46.31,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_047,GIRIRAJ SINGH,BEGUSARAI,BIHAR,Lok Sabha,147000000.0,32994877.0,114005123.0,22.45,0.3462246777163904,-0.4377312541473125,50,17,33,25.37,0.48987108655616945,-0.051297611565053296,38,37,1,97.36842105263158,2.631578947368421,0.34316666666666656,868286.2368421053,7,2112.74,0.7219152854511971,0.955839550210626,29.99,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_048,AJAY KUMAR MANDAL,BHAGALPUR,BIHAR,Lok Sabha,147000000.0,75252620.0,71747380.0,51.19,0.8103130755064457,0.8486078301260785,36,38,-2,51.35,0.8268876611418048,1.0501172218730357,71,71,0,100.0,0.0,-0.6745,1059896.0563380283,7,3652.88,0.8416206261510129,2.367477585269737,56.35,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_049,SUDHAKAR SINGH,BUXAR,BIHAR,Lok Sabha,185211956.54,123581875.0,61630081.53999999,66.72,0.9668508287292817,1.5436964167219647,106,98,8,48.04,0.7808471454880295,0.9097906976744183,176,175,1,99.43181818181817,0.5681818181818182,-0.45477651515151507,702169.7443181818,11,1918.01,0.6961325966850829,0.7773568963174342,34.11,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_050,MR GOPAL JEE THAKUR,DARBHANGA,BIHAR,Lok Sabha,147000000.0,75767756.0,71232244.0,51.54,0.8186003683241252,0.8642730590577309,120,59,61,32.96,0.6022099447513812,0.2704783155248272,156,156,0,100.0,0.0,-0.6745,485690.74358974356,6,8993.76,0.9871086556169429,7.262739930697104,94.79,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_051,JITAN RAM MANJHI,GAYA,BIHAR,Lok Sabha,147000000.0,59449374.0,87550626.0,40.44,0.6593001841620626,0.3674615129396152,108,152,-44,58.46,0.8895027624309392,1.3515436832181016,187,186,1,99.46524064171123,0.53475935828877,-0.46770142602495546,317911.0909090909,7,1629.5,0.6408839779005525,0.5129188001087103,21.94,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_052,ALOK KUMAR SUMAN,GOPALGANJ,BIHAR,Lok Sabha,147000000.0,50920280.0,96079720.0,34.64,0.5451197053406999,0.1078662906436631,112,43,69,27.74,0.5285451197053407,0.04917787554996857,56,55,1,98.21428571428571,1.7857142857142856,0.016059523809523763,909290.7142857143,15,2573.94,0.7661141804788214,1.3785592132083162,39.08,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_053,CHIRAG PASWAN,HAJIPUR,BIHAR,Lok Sabha,147000000.0,51506335.0,95493665.0,35.04,0.5561694290976059,0.12576940942269424,66,47,19,41.59,0.7071823204419889,0.6363447517284727,54,48,6,88.88888888888889,11.11111111111111,3.6223148148148145,953821.0185185185,28,738.87,0.3720073664825046,-0.3034012637586629,19.09,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_054,SURENDRA PRASAD YADAV,JAHANABAD,BIHAR,Lok Sabha,155325714.0,68477331.0,86848383.0,44.09,0.7071823204419889,0.530827471798275,161,141,20,46.69,0.7569060773480663,0.8525578252671274,200,197,3,98.5,1.5,-0.09442999999999999,342386.655,8,1572.89,0.6261510128913443,0.4610320695746704,22.61,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_055,ARUN BHARTI,JAMUI,BIHAR,Lok Sabha,194924621.11,132119553.0,62805068.110000014,67.78,0.9705340699815838,1.5911396814863974,110,218,-108,66.46,0.9355432780847146,1.6907014456316776,305,264,41,86.55737704918033,13.442622950819672,4.523941530054644,433178.86229508196,15,1690.17,0.6519337016574586,0.5685267835303709,29.35,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_056,RAMPRIT MANDAL,JHANJHARPUR,BIHAR,Lok Sabha,147000000.0,107510581.0,39489419.0,73.14,0.9834254143646409,1.8310414731254154,91,89,2,49.44,0.7974217311233885,0.9691433060967942,104,104,0,100.0,0.0,-0.6745,1033755.5865384615,16,1397.89,0.5893186003683242,0.3006332382117135,26.9,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_057,RAJA RAM SINGH,KARAKAT,BIHAR,Lok Sabha,147000000.0,71841783.0,75158217.0,48.87,0.7826887661141805,0.7447697412076976,212,114,98,34.97,0.6261510128913443,0.3556917033312382,191,187,4,97.90575916230367,2.094240837696335,0.13537085514834207,376134.9895287958,13,1180.2,0.5303867403314917,0.10110625764370151,19.68,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_058,TARIQ ANWAR,KATIHAR,BIHAR,Lok Sabha,147000000.0,79735060.0,67264940.0,54.24,0.8471454880294659,0.9851191108161915,26,60,-34,69.77,0.9502762430939227,1.831027969830295,82,77,5,93.90243902439023,6.097560975609756,1.683508130081301,972378.7804878049,3,5087.37,0.9134438305709024,3.6822805544231545,66.56,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_059,RAJESH VERMA,KHAGARIA,BIHAR,Lok Sabha,147000000.0,74186362.0,72813638.0,50.47,0.7992633517495396,0.8163822163238225,9,67,-58,88.16,0.990791896869245,2.6106668761785037,69,69,0,100.0,0.0,-0.6745,1075164.6666666667,19,770.68,0.3830570902394107,-0.27424533904063064,15.87,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_060,DR MOHAMMAD JAWED,KISHANGANJ,BIHAR,Lok Sabha,148669229.11,89065400.0,59603829.110000014,59.91,0.9042357274401474,1.2388958195089583,74,130,-56,63.73,0.9134438305709024,1.5749638592080448,138,138,0,100.0,0.0,-0.6745,645401.4492753623,2,5684.97,0.9281767955801105,4.230019649408886,68.51,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_061,DINESH CHANDRA YADAV,MADHEPURA,BIHAR,Lok Sabha,150070866.11,92486814.0,57584052.110000014,61.63,0.9152854511970534,1.315879230258793,51,105,-54,67.31,0.9392265193370166,1.7267369578881204,113,113,0,100.0,0.0,-0.6745,818467.3805309734,8,4786.86,0.8968692449355433,3.4068436812066847,61.04,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_062,ASHOK KUMAR YADAV,MADHUBANI,BIHAR,Lok Sabha,147000000.0,70438959.0,76561041.0,47.92,0.7605893186003683,0.7022498341074987,108,81,27,42.86,0.7338858195211786,0.6901860465116277,132,132,0,100.0,0.0,-0.6745,533628.4772727273,7,3208.44,0.8103130755064457,1.9601195474928659,44.98,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_063,SHRI JANARDAN SINGH SIGRIWAL,MAHARAJGANJ,BIHAR,Lok Sabha,147000000.0,46417759.0,100582241.0,31.58,0.49355432780847147,-0.02909256801592562,56,18,38,24.32,0.4714548802946593,-0.09581206788183522,44,42,2,95.45454545454545,4.545454545454546,1.083287878787879,1054949.0681818181,27,936.35,0.45119705340699817,-0.12239805680119586,25.85,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_064,RAJIV RANJAN (LALAN) SINGH,MUNGER,BIHAR,Lok Sabha,147000000.0,0.0,147000000.0,0.0,0.011970534069981584,-1.442543795620438,1,0,1,0.0,0.03959484346224678,-1.1268516656191072,0,0,0,100.0,0.0,-0.6745,0.0,0,0.0,0.011970534069981584,-0.9806234610680797,0.0,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_065,RAJ BHUSHAN CHOUDHARY,MUZAFFARPUR,BIHAR,Lok Sabha,147000000.0,96375137.0,50624863.0,65.56,0.9567219152854513,1.4917773722627743,43,77,-34,64.17,0.9208103130755064,1.5936175361407916,90,90,0,100.0,0.0,-0.6745,1070834.8555555556,10,1244.63,0.5506445672191529,0.1601605245277891,20.37,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_066,KAUSHALENDRA KUMAR,NALANDA,BIHAR,Lok Sabha,147000000.0,44517141.0,102482859.0,30.28,0.47697974217311234,-0.08727770404777686,74,91,-17,55.15,0.856353591160221,1.2112171590194845,94,92,2,97.87234042553192,2.127659574468085,0.14829432624113476,473586.60638297873,9,1699.13,0.6556169429097606,0.5767392036961543,28.3,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_067,VIVEK THAKUR,NAWADA,BIHAR,Lok Sabha,147000000.0,3164487.0,143835513.0,2.15,0.03867403314917127,-1.3463145321831456,85,1,84,1.16,0.09576427255985268,-1.0776737900691384,5,4,1,80.0,20.0,7.059766666666666,632897.4,3,4462.33,0.8821362799263351,3.109390922679711,52.56,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_068,SANJAY JAISWAL,PASCHIM CHAMPARAN,BIHAR,Lok Sabha,147000000.0,0.0,147000000.0,0.0,0.011970534069981584,-1.442543795620438,0,0,0,0.0,0.03959484346224678,-1.1268516656191072,0,0,0,100.0,0.0,-0.6745,0.0,0,0.0,0.011970534069981584,-0.9806234610680797,0.0,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_069,MISHA BHARTI,PATALIPUTRA,BIHAR,Lok Sabha,147000000.0,0.0,147000000.0,0.0,0.011970534069981584,-1.442543795620438,0,0,0,0.0,0.03959484346224678,-1.1268516656191072,0,0,0,100.0,0.0,-0.6745,0.0,0,0.0,0.011970534069981584,-0.9806234610680797,0.0,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_070,RAVI SHANKAR PRASAD,PATNA SAHIB,BIHAR,Lok Sabha,147000000.0,56647683.0,90352317.0,38.54,0.6243093922651933,0.28242169873921713,24,60,-36,71.43,0.9567219152854513,1.9014032055311123,66,64,2,96.96969696969697,3.0303030303030303,0.49735858585858583,858298.2272727273,6,3005.98,0.7900552486187845,1.7745518480771842,45.95,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_071,RAJESH RANJAN ALIAS PAPPU YADAV,PURNEA,BIHAR,Lok Sabha,147000000.0,72622818.0,74377182.0,49.4,0.7900552486187845,0.7684913735899139,125,46,79,26.9,0.5101289134438306,0.013566310496543063,76,76,0,100.0,0.0,-0.6745,955563.3947368421,7,3232.67,0.8139963167587477,1.982327911401005,50.33,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_072,RADHA MOHAN SINGH,PURVI CHAMPARAN,BIHAR,Lok Sabha,147000000.0,69803891.0,77196109.0,47.49,0.7559852670349908,0.6830039814200402,64,60,4,48.39,0.7826887661141805,0.9246288497800124,83,80,3,96.3855421686747,3.614457831325301,0.7232590361445781,841010.734939759,17,1074.56,0.5046040515653776,0.004280357385514194,18.92,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_073,SHAMBHAVI,SAMASTIPUR,BIHAR,Lok Sabha,147000000.0,24196418.0,122803582.0,16.46,0.2430939226519337,-0.7058304578633046,111,16,95,12.6,0.26151012891344383,-0.5926781898177245,32,22,10,68.75,31.25,11.410291666666666,756138.0625,19,876.02,0.427255985267035,-0.177694408207637,18.33,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_074,RAJIV PRATAP RUDY,SARAN,BIHAR,Lok Sabha,147000000.0,0.0,147000000.0,0.0,0.011970534069981584,-1.442543795620438,12,0,12,0.0,0.03959484346224678,-1.1268516656191072,0,0,0,100.0,0.0,-0.6745,0.0,0,0.0,0.011970534069981584,-0.9806234610680797,0.0,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_075,MANOJ KUMAR,SASARAM,BIHAR,Lok Sabha,147000000.0,95686097.0,51313903.0,65.09,0.9438305709023941,1.4707412076974125,112,82,30,42.27,0.7219152854511971,0.6651731615336267,122,120,2,98.36065573770492,1.639344262295082,-0.04054371584699451,784312.2704918033,10,1799.77,0.6721915285451197,0.6689822802011142,32.12,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_076,LOVELY ANAND,SHEOHAR,BIHAR,Lok Sabha,147000000.0,43561211.0,103438789.0,29.63,0.46593001841620624,-0.11637027206370265,67,24,43,26.37,0.4990791896869245,-0.008902891263356263,39,36,3,92.3076923076923,7.6923076923076925,2.3002179487179486,1116954.1282051282,12,1275.73,0.5561694290976059,0.18866568827286306,21.81,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_077,DEVESH CHANDRA THAKUR,SITAMARHI,BIHAR,Lok Sabha,163809205.11,41894417.0,121914788.11,25.58,0.3996316758747698,-0.2976393497013935,90,119,-29,56.94,0.8692449355432781,1.2871037083595218,129,129,0,100.0,0.0,-0.6745,324762.92248062015,13,3716.96,0.8434622467771639,2.4262110544910986,57.29,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_078,VIJAYLAKSHMI DEVI,SIWAN,BIHAR,Lok Sabha,147000000.0,134748616.0,12251384.0,91.67,0.998158379373849,2.660403450564035,87,95,-8,52.2,0.8434622467771639,1.0861527341294783,142,120,22,84.50704225352112,15.492957746478872,5.316833333333332,948933.9154929577,10,7127.36,0.9631675874769797,5.552063480092403,84.16,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_079,DILESHWAR KAMAIT,SUPAUL,BIHAR,Lok Sabha,150450930.89,89329681.0,61121249.88999999,59.37,0.8950276243093923,1.2147266091572664,85,46,39,35.11,0.6298342541436464,0.36162696417347573,76,71,5,93.42105263157895,6.578947368421052,1.8696666666666661,1175390.5394736843,14,2016.97,0.712707182320442,0.8680601440413097,29.9,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_080,NITYANAND RAI,UJJARPUR,BIHAR,Lok Sabha,147000000.0,22994739.0,124005261.0,15.64,0.22007366482504603,-0.7425318513603185,54,40,14,42.55,0.7292817679558011,0.6770436832181016,50,48,2,96.0,4.0,0.8723533333333333,459894.78,6,3867.74,0.856353591160221,2.564410687593422,59.36,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_081,SMT VEENA DEVI,VAISHALI,BIHAR,Lok Sabha,147000000.0,131108889.0,15891111.0,89.19,0.996316758747698,2.5494041141340418,29,30,-1,50.85,0.8213627992633518,1.028919861722187,49,49,0,100.0,0.0,-0.6745,2675691.612244898,5,3405.15,0.8324125230202578,2.1404169995923357,43.89,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_082,SUNIL KUMAR,VALMIKI NAGAR,BIHAR,Lok Sabha,147000000.0,63664429.0,83335571.0,43.31,0.6998158379373849,0.4959163901791643,183,79,104,30.15,0.56353591160221,0.15134915147705844,87,87,0,100.0,0.0,-0.6745,731775.0459770114,7,1651.31,0.6427255985267035,0.5329090773202879,24.31,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_083,MANISH TEWARI,CHANDIGARH,CHANDIGARH,Lok Sabha,178351443.75,31109435.0,147242008.75,17.44,0.2541436464088398,-0.6619678168546781,81,31,50,27.68,0.5257826887661142,0.0466341923318668,129,121,8,93.7984496124031,6.2015503875969,1.7237222222222226,241158.4108527132,59,557.01,0.285451197053407,-0.47008772931104775,12.32,2026-08-26T10:44:17.312957+00:00
